is_in_other_df,body
0,"Beyond parody at this point.

“I didn’t do that,"" Biden said when asked about proclaiming Easter Sunday 'trans day of visibility."""
0,"""I won't vote for the lesser of two evils!""

1) Any formulation casting Biden as ""evil""--""lesser"" or not--is objectively insane.

2) Even if you disagree with 1), by rejecting the ""lesser"" evil, you are actively embracing the greater evil. Explain why that's better."
0,"Yeah Biden is pretty much cooked in North Carolina, if it wasn't already apparent..."
0,"Trump wants to deport pro-Palestinian immigrants, how do you think his admin would regard actual Palestinians?"
0,"TUCKER CARLSON HAS JUST EXPOSED EVERYTHING REGARDING PUFF DADDY!

THE TELEGRAM CHANNEL SHOWS RITUALS INVOLVING BARACK AND MICHELLE OBAMA, AS WELL AS FOOTAGE FROM PARTIES FEATURING EPSTEIN AND PUFF DADDY ON EPSTEIN'S ISLAND.

GOOD BLESS YOU TUCKER!

LINK: https://t.co/MByieXauHP https://t.co/pggvHZWrke"
0,"@CollinRugg The interesting part is all the women's movements abandoning women in sports. 

Let that sink in. Biden regime backs men to take over women's sports. Why are any women backing Biden?

We are the laughing stock of the world with this nonsense."
0,"The latest from Joe Lange takes a deep dive on NARA, Trump Templates and some interesting, under-the-radar happenings in previous administrations that might have set the stage for the disclosures and justice to come.

Read it for free on @BadlandsMedia_. https://t.co/z9RGFAdhRE"
0,"The Biden campaign is pulling no punches. The one thing that Trump can't handle is winners.
#ProudBlue"
0,"These ballot initiatives should boost voter turnout in Florida to give @DebbieforFL a shot at beating Senator Voldemort Rick Scott and flipping his seat blue and maybe, just maybe, giving Biden a chance to win Florida’s electoral votes."
0,"WELL, WELL, WELL. THE CHICKENS HAVE FINALLY COME HOME TO ROOST.    Ain’t that some $h!t.                                                  Another Migrant Crime Ring, This Time in Wealthy, Biden-Voting Oakland County, Michigan https://t.co/ZJ63rxkpWF"
0,"Coming later in today's @TheAtlantic Daily: It's way past time to end the moral equivocation about a ""divided"" nation and all that. Trump this weekend made clear that to support him is to support a culture of violence.

Sign up here to read for free:

https://t.co/iZZOhb8vl3"
0,"@MichiganFreedom @MI_Republicans For months, Trump Republicans have led the charge in Washington to NOT pass a BI-PARTISAN border bill. Holding America hostage at the whims of Donald Trump.

https://t.co/u4ayC96kZc"
0,"Trump Media shares plunge after company reports $58 million loss in 2023

Drink some Trump vodka, eat a Trump steak, fly off on the Trump  Shuttle, and relax. Oh, wait …

https://t.co/o5flabxrb6"
1,"THEYRE TRYING TO COVER IT UP!!!

KJP: The claim that Biden declared Easter Sunday as ""Transgender Day of Visibility"" is ""misinformation.""

 https://t.co/nAwlIuOGdq"
1,"Karine Jean-Pierre just lied and said Joe Biden didn’t declare Easter Sunday “Transgender Day of Visibility.”

On March 29, 2024, the White House released a statement that Biden does “hereby proclaim March 31, 2024, as Transgender Day of Visibility.”

They knew Sunday was Easter. https://t.co/gmnI3MlGJh"
1,"The Biden Regime excluded data from the most violent cities in America by changing the way crime is reported. The Soros Infiltrated Cities are not reporting their Crime Statistics because it’s ‘optional’. This includes New York, Chicago and LA.   https://t.co/pviR89CvFF"
1,4D Chess: Trump Makes Mar-A-Lago Worth $500 Million By Hanging Up 3 Hunter Biden Paintings https://t.co/bYpVGiZl4o https://t.co/vcRCiXnjTp
1,"When asked about “Trans Visibility Day,” Biden now says: “I didn’t do that.”

And the White House Press Secretary calls it “misinformation.”

Is the Biden Administration backtracking after the political backlash they’ve received in the last 24 hours? https://t.co/2kD0x4wf09"
1,This is what it looks like when 200 Hamas pigs are killed and 500 more are captured. https://t.co/q4FM7JHl19
1,Is there anyone dumber than a Trump protester? https://t.co/ppTVuZ3Gji
1,"JUST IN: Outraged @PressSec Karine Jean-Pierre says she's surprised that people are peddling 'misinformation' that President Biden declared the Transgender Day of Visibility on Easter Day when, in reality, it's been marked for 15 years since Obama proclaimed it in 2009. WATCH https://t.co/sIMo65L7By"
1,"WATCH: NO JOKE. This isn’t no April Fools. This is how Easter Sunday goes down at the White House. 

“Decency is on the ballot”. - Jill Biden 

No Jill. Mental illness is in the ballot. https://t.co/xvI1kg2YWR"
1,"🚨🚨MAJOR BREAKING: In a huge blow to Donald Trump's defense in the Stormy Daniels hush money case, former Trump aide Hope Hicks will be testifying against the disgraced former President.

Hicks is generally considered as one of Trump's closest advisors, and is likely to have… https://t.co/VsxYwpBy8U"
1,"Another self-proclaimed “Christian” lying while coincidentally stoking hate. He knows Biden didn’t choose March 31st. He knows the long-standing date happened to fall on Easter this year. He knows that the same proclamations were signed in years past.
He’s gonna cloak himself in… https://t.co/G13hdxJ45x"
1,Trump Love 👇🔊🇺🇸 https://t.co/OqZPHylXdu
1,"Aw, Biden’s digital operation is giving Trump’s campaign a sad. 

The fuck your feelings crowd doesn’t like it when they get the same energy back. 

 https://t.co/rg1ldHFIhx"
1,Barron Trump is looking more and more like Trump everyday https://t.co/UJq42ZVDyZ
1,"Just now at the White House
Children know and should be frightened of Biden
Funny I never saw one child cry around Trump  https://t.co/lh0aVD3Izx"
1,"We thought about doing an April Fools prank on y'all today, but figured that Biden and the ATF were big enough jokes for this year.🤡"
0,"Breaking news: Trump's Truth Social is worth shit, just like him."
0,🇺🇸 President Trump 🇺🇸 https://t.co/0gnEmoXF2w
1,"THE CLOCK IS TICKING ...
The clock is ticking on Trump, in so many ways:
He's got but a few days left to pay $175M.
He's desperately seeking a way to delay the April trial.
He's hoping against hope that his 4/6 fundraiser will eclipse Biden's $26M haul and not be embarrassingly…"
0,"BREAKING: Donald Trump's week kicks off with utter humiliation as regulatory filings reveal that the parent company of his Truth Social platform lost a staggering $58 million in 2023 — and it gets even worse...

Does this sound like a master businessman to you?

Trump Media &amp;… https://t.co/aIRoV0o4Um"
1,"Biden is sniffing children on the White House lawn again 

 https://t.co/pVZaw1AqhJ"
1,"Catholic Nun sharing the truth.

Calls Biden inept and evil. 

Says it would be an act of God to elect Trump.

Says voting should be limited to citizens. https://t.co/EXLTF2bMlL"
1,Pray every day that your sons grow up to be like Barron Trump and not Crackhead Hunter Biden 👇 https://t.co/IGofsA28wR
1,"Elon musk says,Melania Trump is a remarkable First Lady!

and yhe First Lady and Barron Trump at the Mar-a-Lago today.

Drop a❤ if you agree!  
 https://t.co/1CHy9w30Vk https://t.co/A22gOQitwK"
1,It has been April “Fool” Day every day since Joe Biden was installed. https://t.co/QBxgtqkRnw
1,"Joe Biden just denied issuing a proclamation for Transgender Day of Visibility on Easter Sunday.

When asked about it, he told the press pool ""I didn't do that.""

I actually believe that he believes he didn't do that.

This is why you don't have a completely demented guy in the… https://t.co/Mb5c5yEXvc"
1,Another Trump venture Trumping to the bottom. https://t.co/TIsnwQk4xj
1,TRUMP IS THE PEOPLE’S PRESIDENT! ❤️❤️❤️ https://t.co/whCCZQiacF
1,"Karine Jean-Pierre says it's ""misinformation"" that Biden declared Easter Sunday as ""Transgender Day of Visibility.""

(She's lying) https://t.co/1MrKrGRgzn"
1,"Donald Trump, the Number Seven &amp; the Prophecy of the Red Heifer🧵

There is some interesting synchronicities with Donald Trump, the Number Seven &amp; some Prophetic Events in Modern Day Israel.

Donald Trump was born under a BLOOD MOON exactly 700 days before the founding of Israel. https://t.co/vAJD9ZUFCr"
1,"The world has so quickly forgotten!
#law #lawyer #news #trending #trump #biden #shorts #MiddleEastConflict #IsraelPalestineConflict #Israel https://t.co/RWHsrcizpJ"
1,"Trump Water: FAILED
Trump Media: FAILED
Trump Vodka: FAILED
Trump Steaks: FAILED
Trump Airlines: FAILED
Trump Casinos: FAILED
Trump University: FAILED
Trump Marriages: FAILED
Trump Presidency: FAILED

So, Trump voters, please remind me again what makes Donald such a “winner”?"
1,"JUST IN: Biden denies declaring proclamation calling Easter Sunday ""Transgender Visibility Day."" The president is either lying or he's ignorant of what his staff is doing. Who is running the White House?"
1,They’re about to find out. https://t.co/8aNTK2zEJ6
1,"If Biden didn’t do it, who signed his name to the official proclamation. 

It’s bad enough he deliberately desecrated the most sacred holy day in the Christian faith. Then he lies about it."
1,Live your life in such a way that millions of people around the world don't celebrate when your shitty trump Media stock takes a dive https://t.co/OvJh2Wbz93
1,It’s been April Fools day since Biden was installed. https://t.co/09Aq8caAUA
1,President Biden is either confused or  lying.
1,Trump owns 78 million shares of Truth Social but in newly disclosed financials the company lost 58 million dollars in 2023. the stock is tanking today and because Trump can't sell for 6 months it may be worth pennies when he can sell. Trump is down 858 million so far today.. 😊😊 https://t.co/4CQuczPbir
1,"Holy crap. Donald Trump’s stock has gone down by 17.69% today after Truth Social reported TERRIBLE earning numbers for 2023. Trump just lost A LOT of money.

Trump is screwed. https://t.co/h2ktPugIrp"
1,"Biden: ""Say hello to the oyster bunnies"" https://t.co/PBz08fEpD1"
1,"Joe Biden says “Oyster Bunnies” instead of “Easter”

 https://t.co/rUmBkvcTuB"
1,"BIDEN: ""By the way, say hello to oyster bunnies!""  🤦‍♂️😂

 https://t.co/uYiY5rRz8S"
1,Biden has only one mode: confused https://t.co/7cY2tJozqA
1,April Fool’s Day is when you realize you spent your Social Security check on $DJT stock and used your last $60 to buy a Trump endorsed bible…
1,Biden leans in for the sniff 🥴 https://t.co/kAGmXLVpHV
1,Anyone who invested in Trump Media has now lost their shirt. https://t.co/0xKiEmj5eD
1,"Will Biden, the White House, or ANY church disavow this obvious hate crime towards Christians?!?! 

WAKE UP! IT’S ONLY GOING TO GET WORSE!! https://t.co/2EXcyV3RyK"
1,"BIDEN: ""By the way, say hello to oyster bunnies!"" https://t.co/PMLeRLz8yK"
1,Biden leans in and sniffs a baby. The kid tries ducking away. https://t.co/qZnBJ5eBFL
1,Raise your hand ✋️ if you agree with what Kurt Russell says about Trump..bc i sure do https://t.co/G2dnvtHkJo
1,Elon Musk announced he is taking over the White House today.  He bought it from Joe Biden. https://t.co/YZRqURwqOk
1,"BREAKING: Trump moves to adjourn NY case indefinitely due to ""pretrial publicity."" @lawofruby explains what this means https://t.co/dAA4Hdk4Zi"
1,"Biden makes a girl burst into tears during Easter celebrations

 https://t.co/aUNLc8Ij1M"
1,"Folks, it's Trump in 2024 or we lose the country, simple as that https://t.co/1wKPnsyVzQ"
1,"To any black voter who is considering not voting for President Biden, I would invite you to consider the following:

Rather than focus on things President Biden might not have gotten done FOR you, think about the things….that you know in your heart to be true…that Donald J.…"
1,President Biden: “Say hello to oyster bunnies” https://t.co/LUJEe9jSxV
1,A confused Biden and his Easter Bunny handlers emerge from the White House — as Biden points to make sure he's headed in the right direction https://t.co/zh70A0Yn5j
1,"""I don't know if the Democrats have really thought through this campaign and what they're up against. This guy's calling himself God! — If he can get away with that, then it is truly a cult.""

— @HardballChris on Trump's Easter messaging https://t.co/A6g7glwIci"
1,Breaking: Donald Trump and Joe Biden have died at the same time  https://t.co/yb9j1skdmp
1,"Catholic nun is dialed in: 

""If Donald Trump gets reelected it’s a complete act of God. Governments no longer serve God or the People. We are in a complete war between Good and Evil."" https://t.co/x7265vjUsj"
1,"We Finally Performed At Mar-A-Lago 

RT If You’re Voting Trump November 5th https://t.co/hKqDOVJEDJ"
1,"""Biden moving left on trans issues and not getting rewarded by the left means future democrats are unlikely to do this"" guys Biden isn't doing this to please the left support for the basic trans stuff Biden supports is mainstream democratic party stuff, like 80% or so"
1,"Trump moves to adjourn NY case indefinitely, due to ""pretrial publicity"".  

Glen Kirshner
There will always b pe-trial publicity until Trump's four cases are settled. Much of it, is generated by Trump himself. MSNBC."
1,"Catholic nun says she is ready for another Trump Presidency: 

""If Donald Trump gets re-elected it’s a complete act of God. Governments no longer serve God or the People. We are in a complete war between Good and Evil.""
https://t.co/PUqDJ9zqfU"
1,Happy Donald Trump goes on criminal trial month to those who celebrate.
1,"⚠️Fanni Willis decides 
‼️AGAIN‼️ she is above the law, 

She PUBLICLY IGNORES judges warning to talk about race.

Plays the pitiful race card, again.   Sorry, Fanni but times have changed the Majority of Americans are not racist anymore. .  .   .    .     .

YOU ARE‼️… https://t.co/bsYjrhfjgo"
1,"The judge in Trumps Stormy Daniels hush money criminal case is CORRUPT! 

If this doesn't prove this is a political hit job to keep Trump from being the president I don't know what else will convince you...vote Trump 2024 to drain the swamp!!!"
1,Joe Biden has consented to a cognitive test and says he will resign if he fails. https://t.co/UgAC9lAMSf
1,"Roker: In 1878, the Easter Egg Roll started with Rutherford B Hayes...

President Biden: He was a classmate of mine! https://t.co/rIlpRoLl0B"
1,Happy Trump Day
1,"For those of you who, like me, are recovered Trump supporters. For those still skeptical about Nicole Shanahan as VP, please watch this short clip of her speech. This is the moment I loved her. This is the moment I cried my eyes out in the middle of the massive crowd. This is the… https://t.co/QC0f3Dd2Mt"
1,"This is what’s happening to all evil souls who rule over us and want to kill us. 
God is serving justice. 
🙏🙏🙏🙏🙏🙏🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/Uh1eMNXzOb"
1,apparently it’s being renamed to theypril fools 🙄 joe biden’s america everyone
1,"We know Biden is a fake president and a fake Catholic. There is nothing devout about this man. 
He only bows to China. Same goes for his fake doctor wife. https://t.co/JeFoyuQ8Y8"
1,Mitt Romney: “I will not be voting for former President Trump. I must admit that I find sexual assault to be a line I will not cross in the people I select to be my president.” @AccountableGOP https://t.co/uGtTcGPqK4
1,"#PeriklesDepot #MAGA #AmericaFirst #Trump2024 

🔥 NO ONE IS ABOVE THE LAW! 
💥 EXCEPT HUNTER BIDEN. 
        HILLARY GLINTON, 
        MILLIONS OF ILLEGAL ALIENS 
        &amp; MANY DEMOCRATS! https://t.co/52bFb4wiCY"
1,"Trump Media has lost more than 14% in the first 2 hours of trading today. A total crash is inevitable. 

Everything Trump touches dies. #ETTD https://t.co/e8OdxTfuVw"
1,"Starting Topics: 
1. As we enter April, Trump's weaknesses within his own party are growing clearer by the day. Haley and Desantis voters still just don't like Donald. He's losing 20-30% of his own base to two people who exited the race months ago. The voters are making it clear,…"
1,"NEW:

“There's no way I'll vote for Trump. But every day that Trump does something crazy, the door to voting for Biden opens a little bit more, and that's where I'm at.""

- Former Trump Secretary of Defense, Mark Esper 

Well hot damn."
1,"Former President Barack Obama on why Trump should NEVER be President again. 
Like and Repost the hell out of this‼️ https://t.co/8NGRlpRAxr"
1,"EXCLUSIVE: 

🚨🚨🚨NEWLY UNCOVERED TWEETS  AND PHOTOS FROM LOREN MERCHAN’S X ACCOUNT SHOW SHE PRAISED HER JUDGE FATHER FROM THE SAME ACCOUNT @Lorenm426 THAT HAD A PROFILE PIC OF PRESIDENT TRUMP BEHIND JAIL BARS🚨🚨🚨

When a radical leftist is in a position of absolute power and… https://t.co/jrZqeadEQY"
1,"The festive tradition of the White House Easter Egg Roll is on…

What’s the theme this year? This is something close to your heart.” ~ Al Roker

“Egg-ucation” ~ Dr Jill Biden https://t.co/9565PLy9dS"
1,If you want to know how fucked we are look no further than the image of Biden tied up in a car trunk &amp; DOJ's response to it.
1,Pay attention people.. everyone keeps saying a disaster larger than 9/11.. BE READY! https://t.co/h3cbPupoTQ
1,Trump’s record on abortion. https://t.co/33sG7o2xef
1,Biden has done far fewer interviews (and press conferences) than any president in modern history — but he HAS taken far more vacation than any president in modern history!
1,"Are you outraged yet? 

Donald Trump shared a life-size image of President Biden that was on the tailgate of a pickup. It showed President Biden kidnapped and hog tied.

Trump also attacked the daughter of Judge Merchan  on social media. 

Trump…..AND the agencies that are…"
1,"#DemsUnited     #USDemocracy
#DemVoice1 “The Real Donald Trump” part 14 https://t.co/r0dV2WFQbK"
1,"Meanwhile on the Biden campaign trail !

🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/Vv1qptUm4F"
1,"Eric Trump: My father was elected due to ""divine intervention"". God is ""looking down and guiding him every single day."" @RightWingWatch.
 https://t.co/XZouWMk7bT"
1,"The Biden administration is announcing a 10% cap on rent increases for over a million affordable housing units subsidized by the federal government.

Tenant advocates have been pushing the White House to enact these rent control measures, and this is an important first step. https://t.co/RqmPvToXhu"
1,"Joe Biden is an April Fool that got wealthy destroying America. Protect  the children .
#HIAW https://t.co/Bw12YWMnGa"
1,"You know it’s bad when people feel the need to lock themselves to poles so nobody can push them in front of a train!!

Biden’s America y’all!!👇🏻 https://t.co/VwXpgHItHd"
1,"Trump spent his entire life avoiding consequences, and now, at 77, he’s experiencing them all at once. https://t.co/pUbORdPm36"
1,"Trump Media has lost 13% in the first 90 minutes of trading today. 

The $7 billion evaluation is a joke.

The stock will be worthless by the time Donnie is allowed to cash out in 6 months.

#ETTD https://t.co/MUKp7WvMCu"
1,Breaking News: 🚨 Multiple White House sources confirming Biden will no longer be pursuing the Democratic nomination due to growing health concerns. Hillary Clinton mentioned as the presumptive backup. https://t.co/XoajbRINkn
1,"Not many people know that FLOTUS took over ending child trafficking, helping children by visiting schools, churches and you name it wherever the children were involved. She did a great job working together with Ivanka. Continuing. https://t.co/YejrAGmW10"
1,Those who voted Biden didn’t get Biden.  This is what’s playing out…#crooks https://t.co/Pqv77l3W3K
1,"Joe Biden: ""Say hello oyster bunnies"" https://t.co/ebHVFXujeB"
1,"This is what corruption looks like at the highest level. 
No charges for Clinton. No charges for Biden. Both have committed crimes of treason. But the FBI raids President Trump's home. Justice has just become another arm of the Democratic party. https://t.co/ManCh9M30A"
1,Biden is reallllllly slurring this morning 😳 https://t.co/OBPCELh31V
1,"Washington State has been UNIVERSAL mail in ballots since 2011.

We have no physical voting locations. They have perfected their mail in ballot schemes by using Wa State as the testing ground.

Joe Biden with 81MIL votes 🙄"
1,Describe Donald Trump in ONE word. https://t.co/IjLUKPzi1X
1,Today $DJT stock is dropping faster than Trump's trousers at a Ms. Teen Universe competition. #DJTBloodbath https://t.co/1pCjdWrmrc
1,".@JoeBiden is losing in Michigan, and now he's throwing Israel under the bus, and supporting HAMAS. I hope the Jewish community sees and reminds Joe Biden at the polls in November. And the Black community should follow suit."
1,"BREAKING: President Biden just used executive authority to CLOSE the border!!! 
.
#aprilfools you are still living in an Orwellian dystopian nightmare in which your rulers are rapidly destroying everything you love https://t.co/qMTtuNqYZ1"
1,"Biden will not reverse course.

Our cities are overrun &amp; Americans throughout all corners of our nation are bearing the perilous consequences of an illegal alien crime wave.

It is important that the victims of these shocking &amp; completely avoidable tragedies are never forgotten. https://t.co/tTfy7uAkmX"
1,Once again..... do you want Trump to go after Obama for illegally wiretapping Trump Tower https://t.co/TMz1PeuA0P
1,"Who remembers? Hindsight is 20/20.

""Joe Biden"" sits on a sound stage, with shipping containers in the digital windows. Preaching about supply chain issues due to the ""live excersise"" attack called COVID19. 

Almost as if an actor on a set. 

This frens is 5GW. This frens is the… https://t.co/quVKf96Bci"
1,TRUMP TRUMP TRUMP
1,"Too little, too late. Biden is a truly indecent person.

https://t.co/JwfGdC2lRE"
1,"Enough is enough!

Who else agrees that Donald Trump’s social media post depicting Joe Biden,kidnapped, bound &amp; gagged in the back of a pickup truck is a threat to the President of the United States of America and should be treated as such?🤚"
1,".@RepMikeLawler did you post the same stance regarding the harassment of @DonaldJTrumpJr and @EricTrump? You know, the harassment thats going on 9 years now? RINO!

GOP rep on Trump targeting judge’s daughter: ‘Families should always be off-limits’
https://t.co/ZYS1qsrAkE"
1,"Update on who's actually running the country...

&gt; Soros, is the money... 
&gt; Obama and other evil Democrats are the ones pushing these evil ideas....

&gt; Biden and Harris are 
the tools 🔧 https://t.co/0T8j9qOgcB"
1,"The First Lady and Barron Trump at the Mar-a-Lago today.

They seem to be in GREAT spirits.

God Bless them! 🙏🏻🙏🏻
Drop♥️if you Like Barron Trump🫵 https://t.co/Gb0ptBsxia"
1,The President of the United States just got called a “cafeteria Catholic” by the DC Archbishop. Biden trying to score political points by dissing Christianity. ✝️ https://t.co/CDahPv9D1P
1,Joe Biden says he likes it when his children hop in bed with him at the White House we knew about Ashley showering with him but didn’t know about this and he likes it when the grand children hop in bed with him too at the White House 😳 https://t.co/vDxO0PAla7
1,Biden says favorite WH memory is grandkids ‘sneaking up’ and jumping into his bed https://t.co/yTiBLnjT2N https://t.co/pAFBCbYjjf
1,"Donald Trump is the biggest April Fool.

Who else agrees? https://t.co/YmyjJHXYAW"
1,"Donald Trump attacks judges, he attacks their families, he attacks disloyal Republicans, he attacks women, he attacks the LBGT community, he attacks immigrants, he attacks people of color, he attacks democrats, and he attacks America.

You know who he never attacks?

Putin."
1,"Liberal trolls showed up in my post of Barron and Melania asking where was Donald. Insinuating they weren’t together on Easter.

Here is the whole Trump family having a wonderful Easter meal yesterday. https://t.co/PyYANQu0Og"
1,"Biden on the economy:

""We're gonna find out that what happened as a consequence of the crisis we had in health is gonna have a lasting effect and we just gotta get people to move again."" https://t.co/4HQ0VxZq9Z"
1,"Newt, you’re 80 yrs old. You’re going to see your maker one day soon. Be better than this. Do you really believe Joe Biden, a Christian, wanted to purposely insult Christians? Really? Come on man, be better than this."
1,BREAKING: MSNBC is acknowledging the Biden campaigns rapid response and digital attacks on Donald Trump are infuriating the Trump campaign. Retweet so all Americans see. https://t.co/lMoNl6Do1G
1,"I’m sick and tired of Merrick Garland’s weakness. He’s bent over backwards so far to appear non-political that he’s unfairly HELPING Trump by giving him special treatment.

Trump is getting away with things that NOBODY else would, and it’s hurting America. Two systems of justice!"
1,"""What's your message to people?""

BIDEN (who routinely smears half the country): ""People are so tired of the negativity!"" https://t.co/ta9erowkGj"
1,".@kleavittnh: President Trump has never been in a stronger position to win. Not only is he dominant, he's actually growing his support: he's winning independents by double digits, leading with Hispanic Americans and women, and winning a historic margin of African Americans. https://t.co/7EB8n4VZQ7"
1,"Donald Trump is a traitor. 

If you support him, so are you!"
1,Fuck Joe Biden
1,"Just realizing a decent % of Americans are holding out from Trump to be put in jail ahead of the election.

Let me be clear on this. There is a ZERO PERCENT CHANCE (0%) that Donald Trump will be put in jail or prison ahead of November.

Please conduct yourselves accordingly. 🇺🇸"
1,"🇺🇸❤️PATRIOT FOLLOW TRAIN❤️🇺🇸

🇺🇸❤️HAPPY APRIL 1ST !❤️🇺🇸

🇺🇸❤️DROP YOUR HANDLES ❤️🇺🇸 

🇺🇸❤️FOLLOW OTHER PATRIOTS❤️🇺🇸

🔥❤️LIKE &amp; RETWEET IFBAP❤️🔥

🇺🇸❤️PRAY FOR TRUMP❤️🇺🇸

BREAKING: Archbishop Carlo Maria Viganò calls for the excommunication of Joe Biden from the Catholic Church… https://t.co/ekQ68JIOEN"
1,"“Bring your toothbrush, Donald Trump.” Former Superior Court Judge LaDoris Cordell makes the case for throwing Trump in jail to teach him a lesson in “normal adult” behavior. (Video: CNN) https://t.co/WzcSsErRAq"
1,"The Biden regime is trying to cancel Easter, and the Christian majority in America has barely roused itself for the fight.

It's time to get serious."
1,"Trump's former Secretary of Defense Mark Esper: “I believe that he's a threat to democracy...There’s no way I’ll vote for Trump, but every day that Trump does something crazy, the door to voting for Biden opens a little bit more, and that’s where I’m at.” https://t.co/ljP32JTUT2"
1,"BREAKING! 

Joe Biden set to cancel April Fool’s Day because the biggest and longest damn prank played on America is his horrific joke of a pResidency"
1,PSA for all Biden supporters https://t.co/bAOkPiJeci
1,You can’t be a good person and still vote for Donald Trump. Period. Vote Blue.
1,"Karoline Leavitt, Press Secretary for the Trump 2024 campaign either blatantly lied or is horribly uninformed. She said, ""The Chinese Communist Party is buying up a vast majority of U.S. farmland."" China owns less than three hundredths of 1% of U.S. farmland - RECEIPTS! https://t.co/OriDozyhee"
1,".@WhiteHouse 
There is no doubt about it. The official state religion of the Biden Administration is Marxism."
1,"Trump spent Easter Sunday posting a series of 77 unhinged grievance filed rants on Truth Social — the written version of a panic attack.

SEVENTY SEVEN‼️

Just the latest sign that Trump is living with a self-tortured mind &amp; progressing dementia.

How was your Easter? https://t.co/e4DFD914VJ"
1,"STARVING ORPHANS ARE GIVEN FOOD

This is what Biden and Sunak are supporting and financing https://t.co/5MVWOOQg52"
1,@BGatesIsaPyscho The truth from Biden is scary https://t.co/tf2tROHS1i
1,"COVER UP: Garland DOJ/Jack Smith hiding names of key government officials trying to jail Trump: ""The public interest in knowing whether these persons are MAGA supporters, never-Trumpers, Biden donors, dyed-in-the-wool Democrats, none of the above, or something entirely different…"
1,"The story is.. Trump ate a piece of pizza with a fork,  that's what he was referring to when he put the word ""pizzagate"" right next to ""wienergate."" 

However those of us that pay attention to Trump would question that coincidence right away. 

We know Trump has a brilliant way… https://t.co/UpXUlE5pzi"
1,BREAKING: The House has declared April Fool's Day the official 'President's Day' for Joe Biden.
1,"Biden's job numbers are an April Fool's joke with teeth. At least according to the Philly Fed, who estimates 800,000 jobs are not real.

That's about half the jobs allegedly created last year.

This is pretty bad considering Washington's flooding $6 trillion in spending that… https://t.co/EmfS6c2l0u"
1,"❓️What is Your take on the fact that NONE of the 4 Judges presiding over TRAITOR Trump's criminal cases have REVOKED his bond, and then jailed him ???

👇👇👇👇👇👇👇👇👇👇👇👇👇 https://t.co/0Cf4r9dMoK"
1,Former First Lady Melania Trump and Barron at Mar-a-Lago on Easter. https://t.co/C550pHDDp0
1,"Marjorie Taylor Greene: Speaker Johnson surrendered all power we had in the House to stop horrendous crimes like child rape by illegals when he funded Biden’s deadly open border without a fight  

Is it anything like the rapist R's want re-elected? 
#ProudBlue #TrumpIsACriminal https://t.co/6FUshokbEy"
1,"BREAKING NEWS: Judge Aileen Cannon announces that she regrets ever showing favoritism toward trump and will move the trump classified document theft trial date to well before the election “in an effort to ensure justice is served as swiftly as possible.”

April Fools, obviously. https://t.co/0hcoiK7EIh"
1,Joe Biden is a liar. As you can see the Democrats are the violent ones. https://t.co/Hg71PEk2vN
1,The truly faithful would recognize Trump for what he is: the Seven Deadly Sins rolled into one orange sausage.
1,Brian Kilmeade implies Biden played a role in NY State's criminal justice reform policies. He did not. Bail reform was passed by the NY State legislature in 2019 during the Trump Admin. https://t.co/5fxeND3nQ9
1,"The ""God Bless The USA Bible"" Trump peddles is not a hymn to patriotism; it's a manifesto of Christian nationalism. Let's not underestimate this: Trump's bible grift is weaponizing faith, masking divisive, nationalist rhetoric under the guise of patriotism and piety. #DemVoice1 https://t.co/HkSkqW0ctW"
1,Biden is misusing EOs. Democrats plan to win the 2024 elections by utilizing government assisted theft. #MerrickGarland #DOJ #FBI #CIA #FDA #CDC are fighting to maintain the corruption in their agencies. We the People will lose if they win. #Democrats #2024Elections… https://t.co/x7eDGUdLyo
1,"#Biden and his crew are systematically destroying everything America stands for.  I fear for the future of our children. Do you?
#TRUMP2024ToSaveAmerica https://t.co/h4WRxuhc9J"
1,"BREAKING: Archbishop Carlo Maria Viganò calls for the excommunication of Joe Biden from the Catholic Church after Biden Proclaimed Easter Sunday Transgender Visibility Day.

Do you agree?

Yes or No https://t.co/gJGUAHWPTZ"
1,Meanwhile Biden still hasn’t even apologized for falsely accusing the victims of blowing up the first one.
1,"BREAKING: Trump wants NO ONE to Watch This Video  

Trump insiders told us, ""Trump hates this video.""  

LET'S MAKE IT GO VIRAL! https://t.co/fPtQRKsEgE"
1,Biden's America.
1,"Good morning Patriots 🇺🇸🇺🇸
Have a wonderful blessed day.🇺🇸🇺🇸 https://t.co/IWLFtqvqqN"
1,"The only thing necessary for evil to triumph in the world is that good men do nothing.

Speaker Johnson completely surrendered all power we had in the House to stop horrendous crimes like child rape by illegals when he fully funded Biden’s deadly open border without a fight."
1,Bishop Wooden Sr. shares his thoughts on Joe Biden &amp; his Transgender day of visibility on Easter Sunday… *Wickedness to the core. “I wonder how God feels about this?” 🤔 https://t.co/cqpdlhVbjr
1,"Trump army preparing for civil war. 😳

 https://t.co/wYQKEBYbHz"
1,"""Bidenomics"" is great for Joe and his fellow millionaires.

For the rest of us? Not so much. https://t.co/lpfhC9uf5f"
1,Cannot believe Joe Biden scheduled April Fools on Easter Monday this year. Anti-Catholic!
1,"We are now 7 months away from the biggest vote in the history of American elections.

Who is voting for Trump a 3rd time? 🙋🏼‍♀️ https://t.co/DUCNd364en"
