is_in_other_df,body
0,"Promoting genocide. Promoting the killing of women, elderly, children, baby's. All of them. 
They are calling for mass murder openly now.
This is the true evil face of zionism.

Now the whole world can see it. ☠️

#Gaza
#GazaGenocide"
1,"We are watching the worlds first genocide published in real time… 

We are witnessing the true meaning of Israel and Zionism…🇵🇸💔 https://t.co/wWeZfEeHkr"
1,"Palestinians bid farewell to their relatives who were killed by the Israeli air strikes in Rafah, southern Gaza. https://t.co/PaTcHbXjvQ"
1,"“I am fucking anti-Israel.” - Scott Adams

Israel is even beginning to lose the boomers. https://t.co/68E3Jsanm1"
1,"Madness just Madness ‼️
The Israeli occupation forces blow up a residential block in the north of the middle district of #Gaza. 
#GazaGenocide‌ https://t.co/wRFHOMgHDk"
1,A message from a Palestinian whilst fleeing from Rafah with his family. https://t.co/ie95DrC4CM
1,"Macklemore just dropped an absolute banger! 💥 

This is for Palestine this is for humanity 🔥🔥🔥🔥🔥🔥🇵🇸❤️👏👏👏

 https://t.co/PMXMCKdO7z"
0,"This is what brotherhood in Islam looks like, and this is what support and aid should be!

A Kuwaiti doctor risked his life, descending into Gaza tend to the wounds of Palestinians and alleviate their suffering. Just as he was about to enter Rafah, the occupation forces stormed… https://t.co/FcFchmyCN7"
1,"ISRAEL DID THIS

ISRAEL IS EVIL

PRAY FOR RAFAH https://t.co/tPrYQzKgr9"
1,"Real life Hunger games. 

Left: The capital- Met Gala.  

Right: District 13- Rafah, Gaza

The disturbing sick world where celebrities get coverage on media more than children being murdered by israel in Palestine. https://t.co/muuvpUgTQ4"
1,"🚨#BREAKING: NO AID IS ENTERING GAZA AND ALL CROSSINGS ARE CLOSED. 

The crisis hasn't been limited to halting aid trucks and preventing their entry into Gaza. The contents of these trucks have been destroyed on the roads.

Yesterday israel targeted the aid storage facility on… https://t.co/FGe5SVMtRp"
1,"Amidst all fun and crumbs, please don’t stop talking about Palestine 💚 https://t.co/zrEVpZrehS"
1,"In case you were unsure whether Israel is truly evil: Israel threatens that if the International Criminal Court issues warrants against Israelis - Israel will kill, destroy, or otherwise harm the Palestinian government of the West Bank. Not Hamas, Not Gaza. Just because they can. https://t.co/iYvZtOt7hp"
1,"American Grammy-winning rapper Macklemore has released a new track, “Hind’s Hall,” which highlights the ongoing conflict in Gaza and challenges the music industry’s response, including a jab at fellow artist Drake. https://t.co/nPBP822oqf"
1,"In the wake of the anti-Semitism bill banning the Gospel Congress just passed, Scott Adams (@ScottAdamsSays) comes out against Israel:

“F*ck Israel. F*ck the ADL. I you want me to hate the people you like keep doing this, keep telling me you’re going to put me in f*cking jail… https://t.co/9B57ckBLYI"
1,"The #UAE Embassy in #Israel posted about the Holocaust, extending condolences to the Jewish people for the tragic loss of 6 million Jews in Europe. 

Surprisingly, hundreds of accounts from the Arab and Muslim world criticized the UAE for this post, questioning how it could be… https://t.co/Z2peYcUTNG"
1,"For the first time since the eruption of the Israeli aggression on Gaza, a classroom was held today for students inside a school sheltering displaced families in northern Gaza. https://t.co/WCsicvJX67"
1,"After blocking aid trucks last night, this morning Israeli pro-genocide protesters block the Erez Crossing, in order to prevent passage of aid to northern Gaza. https://t.co/2LOnsP6pTv"
1,"I don’t see any reason for israel to continue the genocide.

Seriously, it is all about destruction and killing more children in Gaza.

I truly pray for an end to this endless massacre."
1,"Turkish Foreign Minister:

We must stop Israel. Either through peace or by force. https://t.co/OYbsz7ONY6"
1,"Real life 2024 Hunger Games. 

Left: the Capital - Met Gala 

Right: District 13 Rafah,Gaza. https://t.co/lgYItg426o"
1,"This sign is the first thing you will see when you enter Gaza, it says “I Love Gaza”, and all people who traveled in the past three years know it well! The Israeli army took over, destroyed and closed Rafah crossing, the only path to travel, to get into Gaza. https://t.co/zLBuEX17ma"
1,"In Malmö, Sweden, authorities are preparing for street celebrations of the @Eurovision Genocide Contest, so local residents are responding by hanging Palestine🇵🇸flags from their balconies! Solidarity against this evil is everywhere. https://t.co/H0ukeAs8Et"
1,"Aghast at a world that allows there to be ""two sides"" to a G***cide

#Peace #Ceasefire #Palestine #Gaza https://t.co/J2yvOOT83t"
1,"History will write that one of the greatest treacheries committed by the Egyptian regime happened on April 07, 2024, under the dictatorship of Abdel-Fattah El-Sisi, the agent of Zio-America.

He sold out Palestine and handed Rafah border to the Zionist occupation, allowing them… https://t.co/qlmMihpqAu"
1,"""Palestinians are left in despair and fear, not knowing where to go, where no place in the Gaza strip is safe""

@Hind_Gaza reporting from Khan Younis. https://t.co/UL5mSQOYh2"
1,"Israeli settlers attack aid trucks carrying desperately needed humanitarian aid to the Gaza Strip, further worsening the humanitarian crisis in the war-ridden region. https://t.co/u8GuAxTO0V"
1,Good morning from Gaza https://t.co/ABAjEqvwdC
1,The Israeli occupation forces blow up a residential block in the north of the middle district of Gaza. https://t.co/thl9RVTlsC
1,CHILDREN OF GAZA https://t.co/HX1svWL7s2
1,"ISRAEL IS DOING THIS TO RAFAH!

ISRAEL IS EVIL! https://t.co/VhM38WSyrh"
1,"The Israeli army has seized control of the Rafah Crossing, the crucial access point for aid into Gaza.

Everything we know about how Israel has behaved points in one direction: they will escalate their deliberate attempt to starve Gaza to death.

https://t.co/L6ryai8u8Q"
1,"Israel has conducted an assault on the civilian population in #Rafah . Yes, a #genocide https://t.co/IMYsedVXVb"
1,"Ya Allah please please save Palestine, idk what to say anymore, please save them. Please give Isrash1t the downfall they deserved and let Palestinians govern their own country. Aaamiin"
1,"Israel started its military operation in Rafah with invading the Rafah Border Crossing, a crucial lifeline for aid &amp; movement of individuals for over 2.3M residents in an impoverished, besieged, &amp;devastated strip.

This means that NO AID will be allowed into Gaza from now on https://t.co/YmI9mhJI9b"
1,"NOW PATIENTS CAN’T LEAVE GAZA 

AFTER CLOSING RAFAH BORDER BY ISRAEL."
1,"🕊️ Macklemore said: ENOUGH IS ENOUGH‼️ FREE PALESTINE‼️🇵🇸
https://t.co/XnGY4ndi3N"
1,"""Palestinians do not trust the Israelis... 2 hospitals are evacuating... the situation is chaos, all the streets are filled... Palestinians do not know what to do, where to settle... people are trying to secure food.. they're so scared""

@Hind_Gaza reporting from Deir Al Balah https://t.co/WhMvUxicPL"
1,And #Israel could only do this with the support the #US and #EU - The world will not forget..
1,"Darren Jones explains Labour opposes Israel attacking Rafah but they won't be changing the core tenets of their position.

So Labour won't acknowledge the collective punishment of the Palestinians, they wont condemn Israeli war crimes &amp; they won't call for a ban on arms sales https://t.co/iY3Uzy3DR6"
1,"The Israeli military has taken control of Gaza’s Rafah border crossing with Egypt. 

Israel has threatened a full ground invasion despite international outcry and calls for a ceasefire ⤵️ https://t.co/Zd6H7VRWCY"
1,We are literally trapped.
1,"It was never about Hamas, it was never about the hostages. They are still carrying on their crimes and mission of ethnic cleansing #EyesOnRafah https://t.co/VUuEwAlSR1"
1,"🚨 ISRAEL HAS DONE THIS TO RAFAH!

ZIONISM IS EVIL!

 https://t.co/Jc4iPnDQy0"
1,"FYI: At least 34,735 people have been killed and 78,108 wounded in Israeli attacks on Gaza since October 7."
1,"Two Portsmouth fans turn up to a free free Palestine protest and they start to chant “Free Free Portsmouth, Free Free
Portsmouth” 

Obviously 🌳Mr Tree Hugger 🌳ain’t happy and starts to try and intimidate the guy. 

Police just standing around doing nothing…. AGAIN https://t.co/VmAHMqpnLv"
1,"So-called Muslim billionaires like Umar Kamani can spend £20 million on their wedding but can’t donate a single pound to evacuate families from Gaza. Hasn’t even spoken up about Gaza. 

Choose your Muslim heroes carefully. https://t.co/5uaWcC4cs2"
1,"💔🇵🇸 We will never forget you, #GAZA!.... https://t.co/Sv57BnFlpK"
1,"US + #EU have abandoned International Law - @vonderleyen told us ""#Israel has the right to self defence, in line with Int Law"" - A total lie. Occupying Powers have no right to attack those who resist occupation. Also a fiction is the notion that the EU or #US care about Int Law.. https://t.co/qv4BIQoa5d"
1,"FYI: there are thousands of injuries that were waiting their medical transfers to leave Gaza to get their healthcare. 

Now no one can leave"
1,Israeli jewish settlers damage humanitarian aid and trucks carrying it while in their way to #Gaza! https://t.co/0g553B5apL
1,"Now: 1.7 million residents of #Rafah, including 1.4 million displaced people have been fleeing Israeli carpet bombing since yesterday night.. Where? They don’t know! There is no safe place in #Gaza! https://t.co/WdfoAbODUj"
1,"The Perfect Israel Evolution 🖕

RETWEET IF YOU AGREE. ✊ https://t.co/I9rNzNXnhO"
1,Scenes from the Palestine solidarity encampment being organized these days by students at the Free University of Berlin. https://t.co/4SNQiqEgq3
1,"“In every Palestinian home, tears mix with unwavering resolve as we witness you in TV news.”  

Palestinian students recorded these messages to the students of the world protesting against Israel’s occupation and attacks in Gaza. (with @right2edu) https://t.co/evjNkwAcxM"
1,"🇮🇱🇺🇸🇵🇸American says: ""This is just the beginning; the true nature of Israel has been revealed; and you are messing with the wrong people.""

DO YOU THINK HE’S RIGHT❔

#Israel #Gaza #Palestine #Rafah

 https://t.co/SHhE4Hynks"
1,"My Announcement as Iraqi 🇮🇶 Supporting #Israel 🇮🇱 Mission in #Rafah:

I am announcing that as Iraqi 🇮🇶, Arab &amp; as a Human, I stand fully with Israel 🇮🇱 in its right to defend itself by the international law, liberate Rafah, free the innocent Israeli hostages &amp; bring them home… https://t.co/BVxa7LdsB2"
1,The fact that Israel is sending negotiators to Cairo to negotiate terms of a ceasefire with HAMAS is the clearest evidence that they have failed their political objectives to eradicate HAMAS and that HAMAS is inflicting damages on Israel which it cannot ignore.
1,‼️RAFAH CROSSING BORDER TODAY‼️ https://t.co/Xx6hiuFCik
1,"If Israel is forced to stand alone, Israel WILL stand alone..🇮🇱👊 https://t.co/LjI8ojWYsm"
1,Benches for Palestine https://t.co/H6BebhknLx
1,"A Jew was arrested by New York police for participating in university protests against Zionists.

Jews stand with the Palestinian people.

We support Palestine.

PALESTINE WILL BE FREE 🇵🇸 https://t.co/gJQfAssMjU"
1,"Gaza was the world's biggest open air prison. Today #gaza is the world's biggest graveyard not just for people, but for humanitarian law. https://t.co/jyg9OTNPCY"
1,"The moment the fans of Turkish Football Club, Trabzon, raised a banner in support of Palestine and Gaza days ago in the stadium. https://t.co/jeNCwKDln3"
1,The intent behind the assault on #Gaza made all too clear as the occupiers invade #Rafah https://t.co/CkfQbuaujR
1,"This Gaza doctor refused to abandon his patients. Israel tortured him to death
https://t.co/Zwim1rkE8S https://t.co/hbkgUNEyB7"
1,"The US administration and Joe Biden deceived us! 
Commenting on what happened in #Rafah! https://t.co/efcwzKzxsZ"
1,Scenes from the Palestine solidarity encampment being organized these days by students at the Free University of Berlin. https://t.co/cUBCxhj9sJ
1,Approximately 100 students started a camp at the Free University of Berlin this morning to show their solidarity with the people in Palestine. Occupiers have set up tents within the university campus. The Free University administration has already threatened to evacuate the camp… https://t.co/5ZmMGx8PtP
1,"We wake up to this annoying sound every day 😕

Can you live all day with this sound 💔 https://t.co/l5wKLQP3yq"
1,"Israel doesn’t want peace — Israel wants Palestine.
#CeasefireNOW https://t.co/gV5i206O7A"
1,BREAKING: Casualties reported among innocent Palestinian civilians as a result of nonstop Israeli airstrikes on central Gaza. https://t.co/iTm1hk7SOL
1,Our colleague in Gaza - journalists where are you?? SPEAK UP
1,Video published by the Israeli occupation army showing the Israeli flag flying in the occupied Palestinian territory at the Rafah - Egypt border land crossing point. https://t.co/B4U84cKu5m
1,"If this is just a war against Hamas,

Then why is Israel bombing CIVILIAN VEHICLES in the West Bank? https://t.co/vuhlRZqSj7"
1,Israel Defense Forces soldiers begin the operation with prayer before entering Gaza. 🇮🇱🙏 https://t.co/pJLyEWZm82
1,Macklemore dropped a song in support of #Palestine and even had a Drake jab in there. Let goooooo https://t.co/uiyngCSEbW
1,Do you stand with Palestine in this hard way? https://t.co/bRryxEnnsZ
1,"For over 3 months, we have heard international leaders including British call on Israel not to invade Rafah, that it would be unacceptable. Biden said it was a ""red line"" in March. Hamas accepted a deal - Netanyahu's response was to invade. 1/ https://t.co/d33WyHNBce"
1,It was never about the hostages. It has always been about occupying and ethnically cleaning all of Palestine. https://t.co/H0oEyEWPSF
1,"It's not like the 1930s at all.

In the 1930s, Zionists were not committing genocide upon the people of Palestine.

They are now. https://t.co/dF5O7wYEbU"
1,Gaza’s only window to the world is being stormed &amp; destroyed by Israeli tanks. https://t.co/6AVgURv5gZ
1,"BREAKING:

🇮🇱Israel occupies the Rafah border crossing despite the fact that Egypt announced a few months ago that Rafah is the red line.  

Israeli tanks entered the Rafah border crossing with Egypt this morning.  

If you remember a few months ago there were statements from… https://t.co/KZQgapFtTp"
1,So Israel changed the status of its largest concentration camp to a death camp?
1,"ISRAEL IS BOMBING

THE NORTH 

THE SOUTH

AND THE CENTRE OF GAZA

IT IS NOT JUST RAFAH."
1,sunny... do you hate me ? #OMORI #OMORIFANART https://t.co/CnjiHPO2LH
1,"🇨🇳 Xi Jinping: The prolonged tragedy is a test for human conscience, and the international community must act. We call on all parties to work for an immediate, comprehensive and sustainable ceasefire in Gaza. China supports the full membership of Palestine in the United Nations… https://t.co/n8190MNHKg"
1,Hundreds of students in Denmark join the global student action for Palestine. https://t.co/NeHfkfTExX
1,Israeli military vehicles drive along the Egypt-Gaza border with obnoxiously large flags. https://t.co/5VArNIp7o1
1,"⚡️BREAKING 

Iran's nuclear chief says Iran is ready to help Saudi Arabia develop its peaceful nuclear program

Israel is against any transfer of nuclear technology from the West to the Saudis https://t.co/zqwznmpwOw"
1,"The Rafah-Egyptian border, a Palestinian region, was occupied by the Israeli army in the morning. https://t.co/rAAa8DY6dH"
1,"This sign is the first thing you will see when you enter Gaza, it says “I Love Gaza”, and all people who traveled in the past three years know it well! The Israeli army took over, destroyed and closed Rafah crossing, the only path to travel, to get into Gaza and to enter the… https://t.co/sZqsMMQhYf"
1,Israel Hayom: Israeli occupation forces executed 20 Palestinians [employees] in #Rafah_Crossing! https://t.co/hkJQpUJVdb
1,"Relentless Israeli bombing of all over the Gaza Strip

Rafah is under indiscriminate boming. Dozens of civilians killed

Israeli tanks have invaded the Rafah border, shutting down the last operational passage for people and goods

Gaza remains cut off, with no aid in sight"
1,"Israeli tank bulldozers Gaza sign as Israeli army captures Rafah crossing this morning. 

 https://t.co/JNnAXKeW9h"
1,"Some facts for the next weeks:

1) Hamas did not agree to Israel's ceasefire resolution; they agreed to a resolution offered by Egypt and the US.

2) No one is bombing civilians. Israel is providing multiple, advanced warnings for civilians to evacuate.

3) The Israel Defense… https://t.co/ZVHER7WOeu"
1,"High school students from across Boston walk out of class to join an MIT student camp in response to police repression and in solidarity with Gaza.

#RafahUnderAttack #PressforPalestine https://t.co/d6eBFhqhER"
1,"While operating a drone for commercial purposes, a man captures pro #Palestine university students in the US practicing rioting techniques. https://t.co/o8XQytSbc1"
1,"Israeli army storming #Rafah crossing isn't seen as a military achievement since they could have done so at any time during the war

Storming the crossing means NO aid will enter Gaza,NO wounded allowed out for treatment abroad,This is what Israeli army considers an achievement‼️ https://t.co/Ru7t8F6FSb"
1,"Students in Belgium and the Netherlands occupied parts of the universities of Ghent and Amsterdam to protest against Israel’s war on Gaza.

— in pictures https://t.co/LkyxyrbXWl https://t.co/zipQJpyoec"
1,"With their eyes full of tears, the #Kuwaiti medical delegation, that came to relieve the injured in #Gaza, has been ordered to leave the besieged strip due to the Israeli ethnic cleansing operations intensify the bombing of #Rafah.

#FreePalestine #NoMoreWars https://t.co/udHJDHmmUY"
1,"A year ago, my joy was indescribable as I took this picture upon entering the Rafah crossing during a visit to my family in #Gaza.

Today, Israeli army, relentless in its destruction, launches a heinous military operation on the #Rafah area and completely destroys the crossing. https://t.co/Aq4pJrJ3oV"
1,"Rafah was never a “safe zone”

Rafah was a plan to displace Palestinians out of Palestine. https://t.co/RLk4wfsu1m"
1,"KEEP PROTESTING 

KEEP BOYCOTTING 

KEEP TALKING ABOUT GAZA"
1,New photo from “hunger strike for Palestine 🇵🇸” 👇 https://t.co/YnDMBP2RFq
1,"I'm really sorry for my repeated request,and I take responsibility for trying to complete my GFM goal. Tents really don't protect against anything. Yesterday, the bombing was close to us. At any moment, the remnants of missiles could hit us.
#Gaza 

https://t.co/zHaeoW8mq9 https://t.co/REiwtOfCmN"
1,"On the day after Holocaust Remembrance Day, apartheid Israel has launched Holocaust Reenactment Day https://t.co/L4UL6zx6Hz"
1,y’all palestinan’s cant breathe under israel heavily bombing and killing them
1,"Rafah is under attack.

Israel’s military are decimating the last refuge in Gaza.

And the reason Netanyahu’s extreme war cabinet believe they can simply ignore orders to stop genocide is because there will be no consequences from Governments like ours."
1,A Map of Palestine https://t.co/nRKRGt8nzb
1,Zionists have violently attacked the peaceful student encampment at the University of Amsterdam in the Netherlands. https://t.co/nlLuDpEa9Q
1,At one stage we all bowed down to Allah ( The God) https://t.co/h0WfrBO0AT
1,"The Rafah crossing is closed, cutting off the life line for 1.5m people crammed into this tiny piece of land right at the southern end of the Gaza strip.

Hani Mahmoud reporting from Rafah. https://t.co/kPeImrntDj"
1,"Those who can are escaping Rafah into an area supposedly safe from Israeli viоlence

All safe areas created by Israel until now have been repeatedly bоmbed https://t.co/JTcHgVP0yM"
1,"Hello World
  I am Samah Salah from Gaza
  We are now being subjected to very heavy bombardment
  The situation here is very scary
  Please pray for us
  My account is restricted and my tweets are not visible to everyone
  Please if you see this tweet
  Follow me, retweet 🙏🇵🇸🙏"
1,RIP kebebasan pers di Israel. Now the dark day for the media has come in Israel. https://t.co/SZIK1vKwSB
1,"Please help me get out of Gaza before it is too late. The situation is very dangerous now after entering Rafah🙏🇵🇸🙏🤲🙏🙏🇵🇸🙏🤲🙏
https://t.co/YTenM5Fxio"
1,Gaza’s only window to the world is being stormed &amp; destroyed by Israeli tanks. https://t.co/4RQh3aWKHC
1,"Is this a victory?!

This is after the execution of 20 employees in the #Rafah_Crossing and KILLING more than 30 civilians in the disaster-stricken city!

Israeli journalist Emanuel Fabian says: “Israeli military vehicles drive along the Egypt-Gaza border with obnoxiously large… https://t.co/07IiB4r2fz"
1,Boston high school students depart their class to join MIT students protesting in solidarity with Palestine and Gaza. https://t.co/pi57E2jViV
1,"🇨🇳 China had condemned Israel’s attacks on Rafah, and has asked Israel to “stop attacking Rafah”. https://t.co/AdzhtbqVAz"
1,"After storming #Rafah_Crossing and EXECUTING or KIDNAPPING all of the Palestinian employees there, Israeli occupation forces downed Palestine flag and raised the flag of Israeli occupation! https://t.co/rfdd6AtnxX"
1,"The moment when Kuwait rejected the “Deal of the Century” documents that were supposed to normalize relations with Israel, throwing them in the trash, is again on the agenda. https://t.co/5HteChtDHO"
1,Scenes documenting the police repression of students at the University of California who staged a sit-in to demand an end to the Israeli genocidal war in the Gaza Strip. https://t.co/XDrWPcIVGv
1,King charles count your days https://t.co/hzoKVYUvsZ
1,"The west said #rafah was a redline, yet Israel has been allowed to commence a massive bombardment of 1.2million civilians - half of which are children

Washington, London, Brussels et al must own the wretched horror that is unfolding

#FreePalestine 🕊️🇵🇸 https://t.co/7oUjLz35wm"
1,"Don't look away, Israel did this.

Evil monsters. ☠️😠

#Gaza
#GazaGenocide"
1,BREAKING: ISRAEL HAVE TAKEN OVER THE PALESTINIAN SIDE OF RAFAH CROSSING https://t.co/0G2wl9mjJj
1,"Massive protest march in #Bangladesh 🇧🇩 to demand an end to genocide in #Palestine. 🇵🇸 

#Gaza #ColumbiaUniversity https://t.co/sBQzge82Aa"
1,"All out for Rafah tomorrow 1pm, the Dáil. Apartheid Israel's genocide of the Palestinian people must be stopped. #GazaGenocide https://t.co/4yDVkP2CxT"
1,"🚨 ISRAEL DID THIS TO RAFAH!

ISRAEL IS EVIL!

 https://t.co/X5CDdWP3n7"
1,"no hamas, no human shield, no tunnel. no stupid excuse to spin why flattening that sign serves ""israeli defense"". once more showing what zionism has been at its core from the beginning: ethnically cleansing the whole of palestine, its people, its identity."
1,"An Israeli female soldier, through her provocative comments, deliberately denies the very existence of Palestine.
#GazaUnderAtack https://t.co/8l8OqnKJOD"
1,It's day 214 of the genocide in Gaza
1,"I feel nothing but dread. I can't begin to imagine the terror people &amp; children in Gaza are feeling right now. The UK must not stand idly by.
Our Govt must take action NOW. We need to do everything in our power to pressure the Israeli Govt to stop this violence."
1,"National Anthem at Harvard while the Palestine protesters were trying to sleep in their tents 🤣

 https://t.co/wOEbsXyuXA"
1,"Tired and sick, but did not stop protesting for Palestine..

From #Gaza, Thank you American university and secondary school students and shame on you American leaders! https://t.co/1vIl8vb5fo"
1,"Manchester, UK. Sat May 4 
At the Manchester Camp of Resistance for Palestine  
Student press officer:  ""We are in solidarity with our brothers and sisters in the US.. and in Palestine ... we will not be complicit in genocide''
@WSWS_Updates
#GazaSolidarityEncampment #UCLAProtest https://t.co/JLKV5XogIW"
1,All eyes on Rafah. Will never stop reposting/signal-boosting whenever I can. It’s the least I could do. #FreePalestine https://t.co/1OEycZcQLg
1,WATCH: Masked Palestine rioters vandalize an NYPD cruiser in New York City https://t.co/VwDq0vwFQZ
1,"🇺🇳Israel’s order for Palestinians to evacuate from Rafah in Gaza is “inhumane,” the UN rights chief says.

Can we expect anything else but inhumanity from Israel!

#Gaza #Rafah #Palestine https://t.co/hXwPzJMVAj"
1,"Baruch Dayan HaEmet

This was 31 year old Master Sgt. (res.) Dan Kamkagi of the 551st Brigade's 6551st Battalion from Kfar Ha-Oranim who was killed in action by the Lebanon border.

May his memory be for a blessing https://t.co/uKH29ikvvK"
1,It is nice to see that all the friends of free Palestine are the largest slave owners. https://t.co/FVb4xGMo2C
1,"Israel just cut off the only crossing between Gaza and the world. Israel controls Rafah crossing between Gaza and Egypt now!  

The world has failed us so many times. https://t.co/E8HQ0f0zri"
1,"Over the past 7 months @iamjohnoliver hasn’t been leading the charge for change by any means, but I welcome this with open arms since he really has the reach to shake things up and open eyes

Yes, thank you, more please. 
#FreePalestine 🇵🇸🪁 https://t.co/effejHvvmI"
1,"The Philadelphi Corridor between Egypt and the Gaza Strip, bordering Rafah.

This is quite literally HUGE 🇮🇱🔥 https://t.co/DSPSb8IhZd"
1,"A female student in US has started a hunger strike for Palestine. She vows to starve until the university gives in to his demands. Thoughts?
https://t.co/CS366D72XW"
1,"Knowing the effort it's taking to get a game from Palestine the funding it needs to tell a Palestinian story, this kind of art about Palestine does change our odds a bit. It's a tiny step, but art about Palestine can exist and does resonate. We'll keep fighting for the game."
1,"Shlomo Mansour is the oldest hostage still in captivity of Hamas terrorists. On October 7, the terrorists beat him before dragging him off to the Gaza Strip.

Mansour is a holocaust survivor. He survived the Farhud massacre in Baghdad. 

He’s had to endure captivity twice. https://t.co/vdjY5YKsNO"
1,"Bombing the entire Gaza strip, forcing fleeing civilians into the last corner in Rafah at the Egyptian border, rejecting a ceasefire, and now bombing the area they trapped those refugees in - while gloating by running over the Gaza signs there with tanks.

Evil. Evil evil evil."
1,"Israel killed its own settlers 
 https://t.co/F1p9CabXwc"
1,"Naarm has shown up tonight at the snap rally in solidarity with Rafah, with Gaza. We do not stop. We do not give up. From the river to the sea, palestine will be free! https://t.co/k2jwW4Zqkz"
1,"Palestinian cause, it's not only an Islamic cause nor an Arab cause. 

It's a Humanitarian cause, if you don't support it, you must check your Humanity. #Gaza"
1,"Art style try to stay consent
Please 🙏🏻 https://t.co/zxW9ZMLOgp"
1,Fighters of the 401st Brigade raise the Israeli flag at the Rafah crossing this morning. https://t.co/JwPzXQwzkt
1,"After storming #Rafah_Crossing and EXECUTING or KIDNAPPING all of the Palestinian employees there, Zionist Jews downed Palestine flag and raised the flag of pedophiles in front of Egyptian soldiers.
You deserve Hell on earth ! HELL ON EARTH, COWARDS !!! https://t.co/GFr88E1YRg"
1,Sciences Po students held a die-in outside the campus in protest of the ongoing Israeli slaughter of the Palestinians in Gaza. https://t.co/PoZ6eUX7W6
1,"The difference between Obama in 2016 and Biden today, is that Obama thought betraying Israel would cost Clinton votes so he waited until after the election to screw us. Biden thinks betraying the Jews will win him votes in November, so he's doing it now, 24/7."
1,"A precise counterterrorism operation to eliminate Hamas terrorists and infrastructure within specific areas of eastern Rafah began overnight, based on intelligence. https://t.co/L2uVEdCVv9"
1,"Israel: bombs people in tents.

The world:"
1,"Fuck Israel
Fuck Netanyahu
Fuck Joe Biden
Fuck Rishi Sunak
Fuck the Senate
Fuck the Congress
Fuck the House of Parliament
Fuck the UN
Fuck the EU
Fuck anyone and everyone who supported and enabled this genocide

The deepest depths of Dante's Inferno are not enough punishment for…"
1,"Children in Rafah sent us a message this morning. They are the reason why we do this.

To these children, and all the people of Palestine: we are beyond grateful for your kindness and appreciation, and we are so deeply sorry for how the world has let you down. 1/2 https://t.co/0MlVHy3Xj4"
1,CARE FOR GAZA | 2024 https://t.co/hJg2HJiQn7
1,Israel is relying on your attention being drawn away from the mass murder to commit genocide in Gaza right now. There was never going to be a ceasefire tonight because they think we're stupid and blind. Turn your attention to Rafah. #AllEyesOnRafah https://t.co/R3raIRj3bF
1,"Ronnie Kasrils: ""Democarcy in Israel has long been a joke. Its a criminal regime from inception, based on terror, on massacres, on displacement, ethnic cleansing... its one of the most intolerant vicious regimes in existence"" https://t.co/PlNwyTrG3B"
1,"The new successful campaign of (seedless🤭) “Watermelons for Palestine “🤦🏻😂

 https://t.co/27TGiY12bv"
1,"please d0nate and share

https://t.co/TdjKrlrGWd"
1,"$75k is about the average amount of money to help Palestinians and their families get out of the Gaza strip, but celebrities are using that same amount to go to a circle jerk party, while mid/lower class people are using the money they don’t have to help save people leave Gaza… https://t.co/MoZeKvoHpL"
1,"#EyesOnRafah

As Ugandans I feel I can do absolutely nothing but pray, no protest , no nothing 
But for those that don’t get it, watch how they are erasing the Palestinians , in just months 
What if this was your land, your people? 
😭😭😭
The world has failed Palestine 🇵🇸 https://t.co/94tAe0SktI"
1,"J&amp;J (Johnson &amp; Johnson) has removed Israel from their customer portal &amp; replaced it with ""Palestine"".

A Good opportunity to redirect  your dollars to companies that aren’t anti-Israel. https://t.co/Q8CLU2UECc"
1,"Netanyahu’s plan to completely remove the Palestinian people from Gaza Is well underway.

The levelling of entire cities ensuring that there is nothing for the Palestinian people to return to equates to ethnic cleansing. #EyesOnRafah 🇵🇸
 
https://t.co/7hKCmuYNle"
1,"Over half a million children are about to be attacked by one of the world’s most militarily advanced armies and there are still absolute monsters who think this is nuanced. 

This is not nuanced. 

There is no justification for massacring children.

Reject Israel. Reject Zionism."
1,"Baruch Dayan HaEmet

This was 31 year old Master Sgt. (res.) Nahman Natan Hertz of the 551st Brigade's 6551st Battalion from Elazar who was killed in action by the Lebanon border.

May his memory be for a blessing https://t.co/eDj67dWqdl"
1,"PLEASE DONATE OR SHARE!
https://t.co/dYfDIaFZUE"
1,from yesterday’s protest in front of the israeli consulate in istanbul we won’t stop until liberation show up tonight again for gaza https://t.co/tgXNPNWBzm
1,"The barbarity in Gaza continue with horrendous, fatal consequences for civilians.

Governments around the world must stand up to Benjamin Netanyahu &amp; cease selling arms immediately.

Both our Government &amp; the Labour Party are complicit in inaction to step up.

Ceasefire now."
1,"Not my jaw dropping from hearing Fairouz in the background. This is an anthem

All eyes on Gaza and the West Bank"
1,"Meanwhile, on Earth 1, our beloved hero Red Hood takes a far darker path, Jack Napier, aka the clown prince of crime: The Joker!

#dccomics #Batman https://t.co/I6kEEOyEfY"
1,"If Israel goes into Rafah despite a perfectly good ceasefire proposal, almost exactly along the lines of what they proposed earlier, then Netanyahu’s goal was always to eradicate Gaza. The damage to Israel’s reputation will be irreparable after this."
1,"With their eyes full of tears, the Kuwaiti medical delegation, that came to relieve the injured in Gaza, was compelled to leave the besieged strip due to the Israeli occupation's intense bombing of Rafah. https://t.co/DSsaPCcwpy"
1,"Before 'israel' it was the British who terrorized the Palestinian people.

Today you expect them to stand with Palestine? https://t.co/Ao8xRdmR4Z"
1,"Some Patriot blasted the National Anthem at Harvard while the Palestine protesters were trying to sleep in their tents 🤣🇺🇸

 https://t.co/zUoXr4nl81"
