is_in_other_df,body
1,"As Biden speaks today about antisemitism, he should condemn the real thing while pointing out that efforts to weaponize antisemitism to stifle criticism of Israel cheapens the concept and undermines the important fight against antisemitism. https://t.co/dj2Ti8BoGn"
1,"I'm struggling to find the words, I'm struggling to understand how this is allowed to take place, the horrors we're seeing from Gaza, mass graves at hospitals, and instead of intervening to stop it, they're sending military aid so Israel can keep massacring Palestinians"
1,"By going into Rafah Israel is showing that no amount of pressure from outside forces will force them to cave to terrorists. 

It is a wake up call to the weak west that Israel will fight for its people, their existence and their freedom. 

Hamas will be completely rooted out and…"
1,another reason why you should delete Spotify. https://t.co/9JxZRBCnzr
1,"Yesterday we had metGala
And TODAY, Eurovision starts and will continue until Saturday!

We should keep our eyes on all over Gaza and not just Rafah.

This was never about self defense or releasing the hostages.

THIS IS ETHNIC CLEANSING!

#EyesOnRafah
#BoycottEurovision"
1,"Another Hamas bluff revealed. Israel has entered Gaza and retaken the Rafah crossing. Not only did Hamas not leave the negotiations table, it even became chattier. This is the only way to talk with these people: with a shoe over their head."
1,"Marwa, a med student at Al-Azhar uni, along with family of 13, one born in small shelter during the displacement, has lost beloved pet, home, close relatives, memories, dreams; are starving and hopeless. They need to evacuate from Gaza now!
https://t.co/Ik7YULQkNz"
1,"BREAKING: Army says latest rockets fired towards Israel came from Rafah

READ: https://t.co/HWmSeFg71D https://t.co/8DmOYsiykE"
1,"McDonald's has not disclosed the amount to be settled in the deal, but the fast food chain has said it will not end its business in Israel.
#Keep_the_boycott
#PakLoss567_Billions
#EagleOfIslam https://t.co/RMkab3SqRO"
1,"pls share &amp; post!!

daily click: https://t.co/D4ZMv6lgGZ
donate esims: https://t.co/qDEnrnoNyA  
care for gaza: https://t.co/oSTThzAmd4 
educate yourself: https://t.co/AEZWPEAiR5 
donate feminine hygiene kits: https://t.co/V857N6sO6y 
call for a ceasefire: https://t.co/HgjsaFhIh4"
1,"🚨More Humanitarian Problems in Palestine🚨
Humanitarian aid destined for Gaza attacked by Israeli settler mobs. 

The attack prevented the delivering of desperately needed aid into Gaza.
 
https://t.co/S5fPWHf1Zq"
1,"The occupation of terrorist Israel forcses (IDF) continues to attack civilians in Rafah in Gaza strip after they considered it a safe zone . Israel continues thier genocide by breaking the international laws with no accountabilities . 
#FreePalaestine 
 https://t.co/S1xboa7P28"
1,This is wanton destruction of civilian infrastructure with no conceivable military justification. This is meant to demoralise and destroy the cohesiveness of Palestinian society in Gaza. https://t.co/XHuhnRZVhv video via @Hind_Gaza
1,Palestinians rally in front of the International Red Cross office in Gaza City to demand that the organization take action to find out the fate of hundreds of prisoners who were kidnapped by the Israeli occupation army during its invasion of the region. https://t.co/G1FzhFyiec
1,"Fk your Ceasefire Israel said theve Entered Rafah 
Propper Government 👍 https://t.co/ym6KcKWSOV"
1,"“Hamas will do anything to prevent aid from reaching the people of Gaza.”

This is why Israel is losing the PR war, because, to be frank, they have stupid people working in their info ops rooms.

We have all witnessed the IDF shutting down Rafah Crossing today - no aid into Gaza."
1,"IDF spokesperson:

IDF forces led by Division 162 began a targeted activity to thwart terrorist targets of the terrorist organization Hamas in East Rafah; As part of the operation, the forces gained operational control over the Rafah crossing on the Gaza side, following… https://t.co/7Yq7dKkjmw"
1,"Free Press or Freedom to Lie?

Recent News: 

  AP Headline:  Israel clears way to expel Al Jazeera. Channel says Netanyahuâ€™s incitement claim is a dangerous lie (link below).

     I already posted how Al Jazeera's ""history of the Palestinian Conflict"" omits the entire year… https://t.co/aYKlJEkCUz"
1,"🚨🇵🇸 BREAKING

Israel is dropping flyers telling the many displaced Palestinians to leave Eastern Rafah

The only issue, they have nowhere to go

Rafah is the most densely populated place in the world at the moment according to UNICEF

How can they get away with this? https://t.co/7lZd9TSXlm"
0,"A Song of Ascents. I will lift up my eyes to the mountains— from where does my help come? 

 My help comes from Adonai, 
 Maker of heaven and earth.  

Behold, the Guardian of Israel  
neither slumbers nor sleeps.  

Psalm 121:1-2, 4 https://t.co/hEEvJ5c9Az"
1,"I hope some of y'all didn't give up boycotting. The boycott is not temporary, its forever as long as Palestine isn't free"
1,"🚨🇵🇸

Israel has BROKEN their peace agreement with Egypt and have seized control of the border, up to the Rafah Crossing

They are demolishing the Gaza landmarks on the border, and they claim that it will soon be called Israel

What are your thoughts? 

 https://t.co/Z6kQSrDSlP"
1,"I lost my work via internet due to the complete power outage in #Gaza, I must return to work so that I can provide the needs of my pregnant wife and my child who will arrive soon.

PLEASE CONSIDER SHARING or #DONATING

https://t.co/xpmY5BgbZz

#GazaGeniocide #Rafah #EyesOnRafah"
1,"""If Mr. Biden wants a cease-fire that matters, he will support Israel and let Hamas remember what it’s like to negotiate with its back against the wall.""

@WSJ Editorial on: 'Why #Israel Must Take #Rafah'.

https://t.co/IdRk8uoi1n"
1,God this person needs to fucking deactivate https://t.co/jAvOtg5JWv
1,When me &amp; the guys drive past the free Palestine protests 🤣🤣 https://t.co/TCLqLDt7q9
1,"USA, NATO and Israel are doing this."
0,"So where is the speaking out against the Antisemitism? Silence is complicity
@HRW
, @Amnesty
 @AmnestyUSA
 @AmnestyUK
 @KenRoth
 @dpaulobrien
 @AgnesCallamard
 @TiranaHassan
 @CAIRNational
 @UN
 @TParsi
 @sarahleah1
 @NIACouncil
#Antisemitism"
1,Absolutely disgusting. Nothing but a grave marker.
0,"It is a rare occasion that Canada's representative to the UN @CanadaUN tweets his own thoughts about the Israel genocide in Palestine. 

What prompted this from @BobRae48?

https://t.co/RtdSiXsJIw https://t.co/cqFz80T7e8"
1,"Vote @ReginaDo for more deaths in #Gaza!

Our Regina is best friends with @FitzgeraldFrncs and #FrauGenocide herself - @vonderleyen.

#Gaza #GazaGenocide #FreePalenstine #GazaHolocaust
@yfg @FineGael @EPPGroup @EPP
@JewishPeace #Ireland https://t.co/heih2WCSw9"
1,"IDF fighters are currently working in 2 main efforts in the Rafah area:
1. Controlling the eastern region which is the closest to Israel.
2. Controlling the Rafah crossing which is the main oxygen of Hamas above the ground 

Once IDF seized control of the Philadelphi corridor,… https://t.co/CdICZlpclg"
1,"Is that how an ally behaves?

I'm not even writing ""friend"" any more. 
Axios reveals how the last infamous Hamas proposition was ""cooked"" together between the US, Qatar and Hamas, behind Israel's back.

The  ""Wall Street Journal""  reports @POTUS-administration actively delaying… https://t.co/s4SYBh5154"
1,"We know brother @Akhmedyakoob1 should be mayor of West Midlands.He was censored for opposing what Israel are doing in #Gaza. 

He is a great role model for young men &amp; boys. Inshallah he achieves higher political success in the near future!

#Elections2024 https://t.co/TWc68FftNs"
1,Scenes documenting the police repression of students at the University of California who staged a sit-in to demand an end to the Israeli genocidal war in the Gaza Strip. https://t.co/TiS5HZpbek
1,Please save this newly wed couple from the war of Gaza so that they can pursue their dream and live as a happy couple https://t.co/Pv21Y9MeTl
1,"🧵 Great write up by Richard Kemp in the Telegraph on Israel finally going into Rafah, the weakness, hypocrisy, ineptitude, and double standards of Western leadership, especially Biden, and implications for Israel as the fight progresses. I’ll add some best-rated comments at end. https://t.co/11Dz3NBymp"
1,"Don’t mess with God!  He will not be mocked.  The same God of Abraham, King David, and Quern Esther is the same God in the New Testament.  As Christians we are to pray for Israel.  The Bible predicts Jews will become jealous of us and come to know Him as  the Messiah.  That’s…"
1,"VietNam's meaningful Victory of Dien Bien Phu battle 1954:
Even if you begin with nearly nothing but strong will to fight stronger enemy, you can win.
Without strength of will, even with big loads of weapon, huge foreign military aid,..you would end up throwing everything and run https://t.co/Cezfdkh9tO"
1,"#PoliticsLive
Ash Sarkar, the adult in the room and the voice of disgust in continuing arms sales to Israel. https://t.co/RN21h9aeLw"
1,"A night of celebration turned into fear, the attack on Rafah took many innocent souls and all the fire power that was utilized on a small location that has 1.4Million Palestinians shows you how genocidal israel is. 

Remember this all happened on Holocaust remembrance day and… https://t.co/Gc7nNWpyA5"
1,"OUR YELLOW BAGS ARE FAMOUS, IT'S YOUR TURN
BUT NO YELLOW BAG FOR YOU
NO ONE WILL FIND YOU
BABY KILLER ISRAEL
TERRORIST ISRAEL
 https://t.co/EkGcW4mAcY"
1,"Israel initially negotiated for 40 living hostages, then 33 living hostages. Now the best offer from the terrorists is 33, not all of whom are alive. https://t.co/cFNmlXgUDa"
1,"""There is a very good reason why you absolutely cannot negotiate with terrorists. 

Hamas is demanding a complete end to the war, all IDF troops out of Gaza, and a dozen other ridiculous demands. 

Israel is demanding the release of ALL hostages, both dead and alive. 

Hamas…"
1,"🚨😳 IDF Now Controls Entire Philadelphi Axis Along Egyptian Border in Gaza

This is in breach of the Egyptian-Israeli peace deal of 1979, also known as the Camp David Accords.

According to the agreement, Israel is not allowed to station any military units in 'Zone D', which… https://t.co/cbVAWUU6CG"
1,"This man did not vote to end the genocide in Palestine. @MarkTamiMP followed orders and abstained. This is the action of someone who is devoid of morals. Do you want him as your MP People of Alyn and Deeside?

@WorkersPartyGB are the only party that is actively working for peace. https://t.co/HF3yaL7d5M"
1,Netanyahu refuses deal to release hostages to end war.  Not a surprise since Netanyahu's top ministers announced months ago goal of driving Palestinian Christians+Muslims from Gaza and building Israeli only settlements. They were not hiding their agenda https://t.co/PJc5NAmYiH
1,"Unfollowing anyone speaking positively about the met gala. These celebs could easily help evacuate families in gaza but instead theyre spending 75k$ on attending the met gala while people in gaza are being bombed. Stop cheering the celebs on, theyre actively ignoring genocide."
1,"Mahmoud is very close to 10k, please keep sharing and donating
https://t.co/gfET1k6q7J"
1,"‼️Reminder

This is a multi-front war. 

Hezbollah just launched 6 suicide drones at Israel (despite being told “Don’t”)

Shia Iraqis launched a drone last night.  

The IAF is responding to Hezbollah. 

Keep an eye on Gaza but don’t forget Jihad ignores borders."
1,"🏴‍☠️🇵🇸⚡️ | israeli tank running over the sign ""I love Gaza"" on purpose while taunting. Egypt the coward state is silent after bluffing and making empty promises with fake red lines to israel over crossing Rafah

Egypt seems like only capable of killing innocent and unarmed Shias https://t.co/zvcBmUoHeM"
1,‼️‼️ Urgent: The occupation aircraft is launching a raid on the administrative district of Rafah https://t.co/tVgk0bHgFj
1,"right now is the most important time to be donating and spreading fundraisers, anything you can give will be GREATLY appreciated https://t.co/EbxYw1ZTDc"
1,"Range Rover Sport model 2024 with an exterior color called Borasco Grey

The cost of choosing this color is $710 💵  over the value of the vehicle.

What do you think ?
#AliaBhatt #bbldrizzybeatgiveaway #demol #Eurovision #Fenerbahce #Helldivers2 #Israel #ifkgbg #MetGala https://t.co/F1T2mrbIRK"
1,Academia decides Jews don't exist because that would apparently mean betraying Palestine.
1,Israel must stop Hamas immediately from being able to disrupt humanitarian aid.    Hamas must be removed from Rafah and the rest of Gaza. @POTUS
1,Journalist's in Gaza might tweeting last time
1,"Just a reminder for those of you who appear to think differently.

The fighting in Gaza could be over TOMORROW in two steps:

1) Hamas surrender unconditionally
2) Hamas return ALL hostages

Thats it. Thats all that needs to happen."
1,"Hey guys, later i’m going to be posting a thread of charities/organisations that are aiding palestine for every eurovision song in the semifinal. I would really appreciate it if you could retweet it and if possible, donate instead of voting in the contest ❤️ thank you"
1,"Gaza is occupied ✌️

Now hopefully onto better days for the strip! Like it was before the first intifada when Israeli and Gaza people went to the beaches together in peace! 

#neveragain"
1,"🚨 ACTION ALERT 🚨
Thank @EmoryUniversity President @gregfenves for protecting Jewish students and taking swift action to remove the antisemitic pro-Hamas encampment from Emory's campus.
https://t.co/xYdayPBbRE"
1,"Delivered some much appreciated hot chips to the La Trobe camp for Gaza tonight.
Solidarity with these students and staff standing up against Israel and their brutal, relentless colonisation. 🇵🇸🕊️ https://t.co/yCr6Zb1yTA"
1,"ARAFAH DESERVES SUPPORT!
PLEASE SUPPORT HIM!

https://t.co/kBKVpIZexj"
1,"Ok Palestinian here, you are an extremely disgusting person for weaponizing rafah in a situation like this, especially because sonia has been spreading awarness for Palestine more than a lot of y'all ever did"
1,"TU DELFT‼️🇵🇸✊🔥

Another university (Delft) in The Netherlands has started a solidarity camp for Palestine. 🙏"
1,"Meet Hind Al-Ashi. In a family of 6, they seek to leave Gaza &amp; they need financial assistance to meet travel requirements, including coordination, travel expenses, &amp; living expenses, &amp; support will go a long way in helping them leave Gaza &amp; stay alive. RT!
https://t.co/D8IFSh29E1 https://t.co/lMALNwJZWc"
1,"Support &amp; get a copy here: https://t.co/sU3RFGeE1N

A different world is possible."
1,"Why would they fight Israel when its their boss and sole reason for existing?

The PA is part of the occupation, the most important one, the security forces of the PA sole reason of existence is to suppress Palestinians"
1,"What is “Palestine”?

Is it the current name for what is commonly known as Gaza and the West Bank?

Is it a reference to the land where Israel is?

Is it the name of a potential state?

No.  

It’s a call to action.  

A call to arms. 

A war cry. 

It is used to incite. 

To…"
1,"This hollow celebratory content by @rte is only adding to the shame of engaging with this year's highly political @Eurovision. To ignore the mass murder in Gaza and to engage in this frivolous muck is disgraceful. 

#boycotteurovision2024"
1,"Please continue supporting this campaign!!

https://t.co/k2EUblCULh"
1,"Thornberry is a liar. She backed the Israel genocide on Gaza
#PoliticsLive"
1,Another pig for Israel 🇵🇸🇵🇸
1,"Hamas will be destroyed in Rafah, against the wishes of the West 

""Israel must push on with its plans and not buckle to international pressure, no matter how great.""

Colonel Richard Kemp (in full)

""Hamas’s agreement on Monday to a ceasefire deal that was never on the table was…"
1,"NEW Axios poll:

58% of anti-Israel protestors would NOT be friends with someone who marched for Israel.

64% of pro-Israel protestors WOULD be friends with someone who marched  against Israel. https://t.co/7Vi92SPlUq"
1,Melbourne Australia will always stand with Palestine: Snap rally against the #Rafah invasion this evening in the city 🇵🇸🤍🕊️
1,"Who cares, Israel cut off Al Jazeera a DAY before invading Rafah. Attacking whilst another public event is going on.

This should be the least of your concerns who cares about performances when 600,000 children are being targeted 🤷🏽‍♀️"
1,"Israel unilaterally withdrew from Gaza in 2005, as a ‘land for peace’ gesture. Gaza could have chosen peaceful autonomy and prosperity. Instead Hamas chose war, terrorism, rockets and Jihad. There was no ‘occupation’ to resist.

 https://t.co/mUAxpNUw17"
1,"Context matters here. If any other nation were prosecuting a war as humanely as Israel is prosecuting this one, it would be hailed as compassionate. But it is also true that if the IDF won the war without causing any civilian casualties, the world would still curse the Jews."
1,"‼️‼️ BREAKING : Violent Israeli bombing continues east of Rafah

Where should they go 😔💔"
1,"This was Shouq’s nightmare!
Rafah invasion has officially startedI, Shouq’s family have to evacuate Rafah but they have no place to go!They’re displaced in the streets now among the unstoppable bombardments&amp;may they will lose their lives!
Share&amp;donate! 

https://t.co/3n7JPgm7TV"
1,"@Megatron_ron Israel is a dent on our collective conscience as a world 
https://t.co/kYMlSTzlpf"
1,"#Gaza people trying to get the aid falling on the building are falling from the building and dying.

This is because of the imperial west and their setters in Palestinian land. 

These blood suckers must face justice! The rest of the world… BRICS nations need to take control and… https://t.co/HkcHhkEAJF"
1,"🚨RAID ONGOING WITH DOZENS OF UCHICAGO POLICE IN RIOT GEAR, THEY ARE BLOCKING OFF PARTS OF THE QUAD HOPING TO ENCIRCLE THE CAMP.

ALL OUT TO THE SUPPORTER RALLY AT 970 E. 58th STREET, CHICAGO IL!

@SJPatUChicago"
1,"Santanyahu is just like the pharaoh who was abusing the children of israel
may Allah curse him like he cursed pharaoh."
1,"🕊🇵🇸 The Zi0nists walk the campuses crying that they are afraid of chants.  Meanwhile in Gaza a father's grief. 

Deception vrs truthful reality"
1,"Grow up War Pig...

Tom Cotton just voted FOR warrantless spying on Americans--

--THAT is worse than dressing up a statue... 

Most are protesting the mass killing going on in Gaza.

YOU could care less about the American working class. 

You can hate Hamas and hate Zionism."
0,"People are DYING…
wtf are you doing? Intentionally taking longer to kill more Palestinians? You could’ve stopped this war BY REFUSING TO GIVE ARMS instead of letting Israel go on a murderous rampage.

Has anyone ever asked this guy WHY THIS GUY KEEPS SENDING ISRAEL ARMS? https://t.co/2AEVBrEbLI"
1,"Onslaught of violence against women and children in Gaza unacceptable: UN experts https://t.co/UZFc1Mxgbo “women, girls &amp; children are those most exposed to danger in this conflict, as of 29 April, of 34,488 Palestinians killed in #Gaza, 14,500 have been children &amp; 9,500 women.”"
0,"Hostage, 84, released from Hamas captivity in November to finally leave hospital https://t.co/MdWCcWJnzE"
1,"That is exactly what Fox News has become, a grievance network for sheltered little brats to complain about how difficult it is to hear mean words on their college campuses.

They’ll harp on this for hours on end. Then in the next sentence, they’ll refer to the anti-Israel…"
0,"🇵🇸🚨Absolutely! There's nothing to love about Gaza.
🇵🇸Gaza is the epicenter of pain of the cancer called terrorism. 
🇵🇸Tens of thousands of lives have been lost due to Gazans' decisions, and millions are suffering because of Palestinian actions right now!!!
🇵🇸Yes, raze every… https://t.co/sDytRPuoxD"
0,"""they stay and they leave.""

a phrase written in a school that was  housing displaced people in the shati camp in gaza. https://t.co/0iRoVM4gU2"
0,"‘People will die’: Israel seizes Rafah crossing, cuts off vital aid route https://t.co/lUOXqaDI4U via @AJEnglish"
1,"Israel is committing genocide in Rafah, as they have done throughout Palestine, because the @IntlCrimCourt and ICJ have given them tacit approval through their inaction."
1,"Hamas is much more than a terror group. Hamas has controlled Gaza since 2007, and before that, it operated both as a kind of mafia and a religious terrorist gang.

Analysis by @sfrantzman

https://t.co/Ovp0tSUzDM"
0,A threatening letter from 12 members of the U.S. Congress to the head of the International Criminal Court threatening  not to issue an arrest warrant for Netanyahu https://t.co/Jix0S6g5AP
0,"Israeli army armored vehicles reached the border with Egypt after taking control of the Rafah checkpoint in the Gaza Strip. 

That area is supposed to be a demilitarized zone as per treaty with Egypt. Seems Egypt doesn’t care. 🤔 https://t.co/g64duCojK3"
0,"""We are deeply concerned about a full military incursion of Rafah given the humanitarian consequences of that.""

PM Rishi Sunak expresses his concern as the IDF takes control of the Gaza side of the Rafah border crossing.

https://t.co/mTq5w1zh7T 

📺 Sky 501, Virgin 602 https://t.co/G0CdWAxrsn"
1,"Yet more Israeli genocide tactics  😡 - ‘No aid is getting into Gaza after 48 hours of chaos led to terror and confusion, a British charity says’. https://t.co/9NZgTRpoyv"
0,Zionists Don't belong to Palestine!!! https://t.co/s3VfPDfLr5
0,"Amirul Momineen Sheikh Hibatullah Akhundzada about Palestine and Muslims: 

Our intentions for Afghans and Muslims worldwide, especially those in Palestine, are pure. May Allah grant us the strength. https://t.co/G3VGy6f6qh"
0,"""Where will we go?"" A Palestinian child, terrified, asks following Israeli occupation airstrikes destroying their home in northern Gaza. https://t.co/Hb5n2iGiGB"
0,"Hi! I just made a donation for David Lange's non profit Israel Advocacy, @Israellycool.
Check out his website https://t.co/RHowycTm02.

He's a kind and hard working man working full time to tell Israel's beautiful story.

Please support him. Thank you! 💙 🇮🇱 🤍 🎗️"
0,"This 3,937€ is the amount that saved me and my family from this inevitable death🆘
€12,500 is the PRICE of OUR LIVES
Please help us and spread our campaign 
My family &amp; my husband are in Rafah now, and the occupation has stormed &amp; doesn’t stop bombing💔

https://t.co/z7MLl11yXC"
0,"Turkey vows to hold Israel accountable for Gaza genocide (part-1)

@rahshansaglam reports from Istanbul. https://t.co/GSPUmGnsUe"
0,"18 MONTH OLD KILLED BY ISRAEL WITH A BULLET TO THE HEAD, WHILST CELEBRATING A CEASEFIRE outside a hospital"
1,"Very important documentary together with Hellstorm. 

But still please remember the good people got played by the banksters. By the Talmud followers.

The end result was:
WINNERS:
Communist Bolshevik Talmud following USSR
Communist Zionist Talmud following Israel

The USSR got…"
0,"US president Joe Biden stopped ammunition to Israel.

Then this 👇😂😂🤩🤩🤩 https://t.co/4duK3zp5Ru"
0,The idea the @@JoeBiden - who directed the disastrous pullout from Afghanistan- would try to dictate Israel’s offensive in Gaza is preposterous
0,"‘People will die’: Israel seizes Rafah crossing, cuts off vital aid route https://t.co/LJlM0F3L60 via @AJEnglish

@netanyahu is a cold hearted KILLER, and a war criminal 
People of Israel get rid of this WAR MONSTER 

@DrBMariposa"
0,"Israeli forces seize Rafah border crossing in Gaza, putting ceasefire talks on knife's edge
#torontomorning #Toronto 
https://t.co/gJB7M7XKhk"
1,"Imagine a Tory councillor had glorified the deaths of innocent Gazans on social media stating anti-Muslim bigotry was “propaganda”, won a local election in the UK, unfurled an Israel flag and screamed “This is God’s will. Glory to the IDF and Israel”. That cool, @TheGreenParty?"
1,"A simple try  may save our lives, as we deserve to live in safety 💔

For more details about our suffering in #Gaza, click the link attached in my bio

If you can #donate, thank you. If you cannot, pray for us and help me share the link ❤️
https://t.co/L7MCHlxIST"
0,"I bought a new notebook, which I rely on for writing my reports when my battery dies. It wasn't until I returned to the shelter that I realized what’s written on its cover: on the front, 'I never forget you, Palestine'. On the back, 'On this land what deserves life’ #Gaza https://t.co/dpgxF6YXyG"
1,@MuhammadSmiry Do you see a reason for Gaza not to release the hostages and continue bombing Israel?
1,During teacher appreciation week Joe Biden is Ok with police brutalizing elderly college faculty for opposing genocide in Gaza.
0,"Washington Post: 
‘Israel captures Rafah border crossing, imperiling aid efforts to Gaza
The Israel Defense Forces said it has taken “operational control” of the Gazan side of the Rafah crossing. Egypt has condemned the move, calling it a dangerous escalation. A Gaza border…"
1,"@MSNBC What's that significant compromises? Israel goal since day one is causing unprecedented havoc and destruction in Gaza to render it uninhabitable. And it's doesn't care about it's captives in Gaza as well as many of them got killed in the air strikes. 🔻🐝
https://t.co/QLvmGX5OhH"
1,"€4,136 raised of €5,000 goal • 144 donations

https://t.co/asidaHwPja"
1,"✡️🇮🇱🇮🇱 Pro Israel Booster Train - #50 🇮🇱🇮🇱✡️

Please REPOST and FOLLOW  all accounts below:

@shimrat1onal 
@Atlas_Ozgur_84
@AviBittMD
@BaronetofJudah
@barrracudaz
@BeatnikDave
@bigvorch
@bisch40
@BJ80539633
@blamsia_mezen
@BlueHeronIOP
@BoseEinstein7
@BuskirkUsmc
@CAMD136…"
1,"close enough, Welcome Back Vertin R1999"
1,"please donate and share

https://t.co/8y0dj1YtKi"
0,"The closure of the #Rafah crossing by the Israeli occupation cuts Gaza’s connection with the world.
Israel is moving beyond its brutality, injustice, and killing of children and innocents, and the #world is watching
#RafahUnderAttack https://t.co/lxZOc7s351"
0,"The moment the IDF tanks captured the Rafah crossing in Gaza. He is shouting ""The Rafah crossing is in our hands!"" 💪🏼🇮🇱 #GazaStrip https://t.co/pK63WrkbAH"
0,"Well done to the Trinity students who have proved that protest does work. 

ALL Irish universities should completely divest from apartheid Israel. https://t.co/FMzSNDqgli"
0,"WATCHING SEED OF CHUCKY NOW 
GG!! https://t.co/OFmIh2NK7x"
0,Most corrupt league in Europe #NFFC https://t.co/I87jvjZAbe
0,Every two weeks or so Israel commits something that is mind bendingly evil that I feel I could not have imagined such depravity before. And I think that it’s impossible to imagine anything worse. And yet it keeps happening.
1,"Palestinians bid farewell to their relatives who were killed by the Israeli air strikes in Rafah, southern Gaza. https://t.co/PaTcHbXjvQ"
1,"We are watching the worlds first genocide published in real time… 

We are witnessing the true meaning of Israel and Zionism…🇵🇸💔 https://t.co/wWeZfEeHkr"
1,"Madness just Madness ‼️
The Israeli occupation forces blow up a residential block in the north of the middle district of #Gaza. 
#GazaGenocide‌ https://t.co/wRFHOMgHDk"
1,Palestinian children were injured by the ongoing Israeli air strikes in Rafah. https://t.co/hNWz8k84BA
1,"“I am fucking anti-Israel.” - Scott Adams

Israel is even beginning to lose the boomers. https://t.co/68E3Jsanm1"
1,A message from a Palestinian whilst fleeing from Rafah with his family. https://t.co/ie95DrC4CM
1,"Macklemore just dropped an absolute banger! 💥 

This is for Palestine this is for humanity 🔥🔥🔥🔥🔥🔥🇵🇸❤️👏👏👏

 https://t.co/PMXMCKdO7z"
1,"Real life Hunger games. 

Left: The capital- Met Gala.  

Right: District 13- Rafah, Gaza

The disturbing sick world where celebrities get coverage on media more than children being murdered by israel in Palestine. https://t.co/muuvpUgTQ4"
1,"🚨#BREAKING: NO AID IS ENTERING GAZA AND ALL CROSSINGS ARE CLOSED. 

The crisis hasn't been limited to halting aid trucks and preventing their entry into Gaza. The contents of these trucks have been destroyed on the roads.

Yesterday israel targeted the aid storage facility on… https://t.co/FGe5SVMtRp"
1,"A pro-genocide mob assault nonviolent protesters demonstrating for Palestine in Amsterdam, the Netherlands. https://t.co/0ThwRNmdIJ"
1,"In case you were unsure whether Israel is truly evil: Israel threatens that if the International Criminal Court issues warrants against Israelis - Israel will kill, destroy, or otherwise harm the Palestinian government of the West Bank. Not Hamas, Not Gaza. Just because they can. https://t.co/iYvZtOt7hp"
1,"Amidst all fun and crumbs, please don’t stop talking about Palestine 💚 https://t.co/zrEVpZrehS"
1,"In the wake of the anti-Semitism bill banning the Gospel Congress just passed, Scott Adams (@ScottAdamsSays) comes out against Israel:

“F*ck Israel. F*ck the ADL. I you want me to hate the people you like keep doing this, keep telling me you’re going to put me in f*cking jail… https://t.co/9B57ckBLYI"
1,"The #UAE Embassy in #Israel posted about the Holocaust, extending condolences to the Jewish people for the tragic loss of 6 million Jews in Europe. 

Surprisingly, hundreds of accounts from the Arab and Muslim world criticized the UAE for this post, questioning how it could be… https://t.co/Z2peYcUTNG"
1,"I don’t see any reason for israel to continue the genocide.

Seriously, it is all about destruction and killing more children in Gaza.

I truly pray for an end to this endless massacre."
1,"After blocking aid trucks last night, this morning Israeli pro-genocide protesters block the Erez Crossing, in order to prevent passage of aid to northern Gaza. https://t.co/2LOnsP6pTv"
1,"Turkish Foreign Minister:

We must stop Israel. Either through peace or by force. https://t.co/OYbsz7ONY6"
1,"The Israeli occupation forces demolish a Palestinian house in the village of jawaya in Masafer Yatta, southern Hebron. https://t.co/gHBg2DpwId"
1,CHILDREN OF GAZA https://t.co/HX1svWL7s2
1,"ISRAEL IS DOING THIS TO RAFAH!

ISRAEL IS EVIL! https://t.co/VhM38WSyrh"
1,"This sign is the first thing you will see when you enter Gaza, it says “I Love Gaza”, and all people who traveled in the past three years know it well! The Israeli army took over, destroyed and closed Rafah crossing, the only path to travel, to get into Gaza. https://t.co/zLBuEX17ma"
1,"In Malmö, Sweden, authorities are preparing for street celebrations of the @Eurovision Genocide Contest, so local residents are responding by hanging Palestine🇵🇸flags from their balconies! Solidarity against this evil is everywhere. https://t.co/H0ukeAs8Et"
1,"Aghast at a world that allows there to be ""two sides"" to a G***cide

#Peace #Ceasefire #Palestine #Gaza https://t.co/J2yvOOT83t"
1,"History will write that one of the greatest treacheries committed by the Egyptian regime happened on April 07, 2024, under the dictatorship of Abdel-Fattah El-Sisi, the agent of Zio-America.

He sold out Palestine and handed Rafah border to the Zionist occupation, allowing them… https://t.co/qlmMihpqAu"
1,"ISRAEL DID THIS

ISRAEL IS EVIL

PRAY FOR RAFAH https://t.co/tPrYQzKgr9"
1,"""Palestinians are left in despair and fear, not knowing where to go, where no place in the Gaza strip is safe""

@Hind_Gaza reporting from Khan Younis. https://t.co/UL5mSQOYh2"
1,"Israeli settlers attack aid trucks carrying desperately needed humanitarian aid to the Gaza Strip, further worsening the humanitarian crisis in the war-ridden region. https://t.co/u8GuAxTO0V"
1,"American Grammy-winning rapper Macklemore has released a new track, “Hind’s Hall,” which highlights the ongoing conflict in Gaza and challenges the music industry’s response, including a jab at fellow artist Drake. https://t.co/nPBP822oqf"
1,"The Israeli army has seized control of the Rafah Crossing, the crucial access point for aid into Gaza.

Everything we know about how Israel has behaved points in one direction: they will escalate their deliberate attempt to starve Gaza to death.

https://t.co/L6ryai8u8Q"
1,Good morning from Gaza https://t.co/ABAjEqvwdC
1,The Israeli occupation forces blow up a residential block in the north of the middle district of Gaza. https://t.co/thl9RVTlsC
1,"Real life 2024 Hunger Games. 

Left: the Capital - Met Gala 

Right: District 13 Rafah,Gaza. https://t.co/lgYItg426o"
1,"Israel has conducted an assault on the civilian population in #Rafah . Yes, a #genocide https://t.co/IMYsedVXVb"
1,"Ya Allah please please save Palestine, idk what to say anymore, please save them. Please give Isrash1t the downfall they deserved and let Palestinians govern their own country. Aaamiin"
